typename,code,institution,specialty,Type,program,quota,matched
Radiology-Diagnostic,1801420A0,1801,420,A,0,4,4
Radiology-Diagnostic,1802420A0,1802,420,A,0,5,5
Radiology-Diagnostic,1820420A0,1820,420,A,0,8,8
Radiology-Diagnostic,1824420A0,1824,420,A,0,11,11
Radiology-Diagnostic,1830420A0,1830,420,A,0,4,4
Radiology-Diagnostic,1837420A0,1837,420,A,0,4,4
Radiology-Diagnostic,1839420A0,1839,420,A,0,5,5
Radiology-Diagnostic,1848420A0,1848,420,A,0,6,6
Radiology-Diagnostic,1849420A0,1849,420,A,0,6,6
Radiology-Diagnostic,1852420A0,1852,420,A,0,5,5
Radiology-Diagnostic,1898420A0,1898,420,A,0,2,2
Radiology-Diagnostic,1900420A0,1900,420,A,0,7,7
Radiology-Diagnostic,1918420A0,1918,420,A,0,8,8
Radiology-Diagnostic,1956420A0,1956,420,A,0,10,10
Radiology-Diagnostic,1957420A0,1957,420,A,0,3,3
Radiology-Diagnostic,1963420A0,1963,420,A,0,4,4
Radiology-Diagnostic,1968420A0,1968,420,A,0,8,8
Radiology-Diagnostic,1971420A0,1971,420,A,0,3,3
Radiology-Diagnostic,1985420A0,1985,420,A,0,4,4
Radiology-Diagnostic,2070420A0,2070,420,A,0,6,6
Radiology-Diagnostic,2247420A0,2247,420,A,0,9,9
Radiology-Diagnostic,2835420A0,2835,420,A,0,6,6
Radiology-Diagnostic,2918420A0,2918,420,A,0,4,2
Radiology-Diagnostic,2919420A0,2919,420,A,0,5,5
Radiology-Diagnostic,2923420A0,2923,420,A,0,12,12
Radiology-Diagnostic,2978420A0,2978,420,A,0,9,9
Radiology-Diagnostic,2980420A0,2980,420,A,0,4,4
Radiology-Diagnostic,2998420A0,2998,420,A,0,4,4
Radiology-Diagnostic,3050420A0,3050,420,A,0,4,4
Radiology-Diagnostic,3054420A0,3054,420,A,0,3,3
Radiology-Diagnostic,3073420A0,3073,420,A,0,3,3
Radiology-Diagnostic,3110420A0,3110,420,A,0,3,3
Radiology-Diagnostic,3130420A0,3130,420,A,0,4,3
Radiology-Diagnostic,3153420A0,3153,420,A,0,9,9
Radiology-Diagnostic,3172420A0,3172,420,A,0,4,4
Radiology-Diagnostic,1018420C0,1018,420,C,0,7,7
Radiology-Diagnostic,1018420C1,1018,420,C,1,0,0
Radiology-Diagnostic,1099420C0,1099,420,C,0,3,3
Radiology-Diagnostic,1099420C1,1099,420,C,1,1,0
Radiology-Diagnostic,1109420C0,1109,420,C,0,7,7
Radiology-Diagnostic,1160420C0,1160,420,C,0,2,2
Radiology-Diagnostic,1175420C0,1175,420,C,0,4,4
Radiology-Diagnostic,1187420C0,1187,420,C,0,0,0
Radiology-Diagnostic,1236420C0,1236,420,C,0,3,3
Radiology-Diagnostic,1300420C0,1300,420,C,0,9,9
Radiology-Diagnostic,1334420C0,1334,420,C,0,8,8
Radiology-Diagnostic,1334420C1,1334,420,C,1,1,1
Radiology-Diagnostic,1343420C0,1343,420,C,0,6,5
Radiology-Diagnostic,1553420C0,1553,420,C,0,3,3
Radiology-Diagnostic,1628420C0,1628,420,C,0,1,1
Radiology-Diagnostic,1636420C0,1636,420,C,0,3,3
Radiology-Diagnostic,1706420C0,1706,420,C,0,5,5
Radiology-Diagnostic,1716420C0,1716,420,C,0,4,4
Radiology-Diagnostic,1725420C0,1725,420,C,0,6,6
Radiology-Diagnostic,1756420C0,1756,420,C,0,2,2
Radiology-Diagnostic,1758420C0,1758,420,C,0,2,2
Radiology-Diagnostic,1779420C0,1779,420,C,0,2,2
Radiology-Diagnostic,1789420C0,1789,420,C,0,4,4
Radiology-Diagnostic,1844420C1,1844,420,C,1,8,8
Radiology-Diagnostic,1903420C0,1903,420,C,0,3,3
Radiology-Diagnostic,1918420C0,1918,420,C,0,3,3
Radiology-Diagnostic,1946420C0,1946,420,C,0,5,5
Radiology-Diagnostic,1957420C0,1957,420,C,0,3,3
Radiology-Diagnostic,1962420C0,1962,420,C,0,5,5
Radiology-Diagnostic,1966420C0,1966,420,C,0,5,5
Radiology-Diagnostic,1978420C0,1978,420,C,0,10,10
Radiology-Diagnostic,1994420C0,1994,420,C,0,5,5
Radiology-Diagnostic,2055420C0,2055,420,C,0,3,3
Radiology-Diagnostic,2077420C0,2077,420,C,0,3,3
Radiology-Diagnostic,2835420C0,2835,420,C,0,6,6
Radiology-Diagnostic,2922420C0,2922,420,C,0,3,3
Radiology-Diagnostic,1113420P0,1113,420,P,0,9,9
Radiology-Diagnostic,1343420R0,1343,420,R,0,1,1
Radiology-Diagnostic,1824420R0,1824,420,R,0,2,1
Radiation Oncology,1004430A0,1004,430,A,0,4,4
Radiation Oncology,1007430A0,1007,430,A,0,2,2
Radiation Oncology,1015430A0,1015,430,A,0,2,2
Radiation Oncology,1024430A0,1024,430,A,0,2,2
Radiation Oncology,1032430A0,1032,430,A,0,1,1
Radiation Oncology,1033430A0,1033,430,A,0,2,2
Radiation Oncology,1061430A0,1061,430,A,0,1,1
Radiation Oncology,1062430A0,1062,430,A,0,3,3
Radiation Oncology,1076430A0,1076,430,A,0,2,2
Radiation Oncology,1089430A0,1089,430,A,0,2,2
Radiation Oncology,1104430A0,1104,430,A,0,1,1
Radiation Oncology,1147430A1,1147,430,A,1,1,1
Radiation Oncology,1160430A0,1160,430,A,0,3,3
Radiation Oncology,1170430A0,1170,430,A,0,1,1
Radiation Oncology,1187430A0,1187,430,A,0,1,1
Radiation Oncology,1203430A0,1203,430,A,0,1,1
Radiation Oncology,1217430A0,1217,430,A,0,2,2
Radiation Oncology,1242430A0,1242,430,A,0,3,3
Radiation Oncology,1252430A0,1252,430,A,0,2,2
Radiation Oncology,1263430A0,1263,430,A,0,2,2
Radiation Oncology,1265430A0,1265,430,A,0,7,7
Radiation Oncology,1295430A0,1295,430,A,0,3,3
Radiation Oncology,1300430A0,1300,430,A,0,1,1
Radiation Oncology,1328430A0,1328,430,A,0,2,2
Radiation Oncology,1334430A0,1334,430,A,0,2,2
Radiation Oncology,1353430A0,1353,430,A,0,4,4
Radiation Oncology,1426430A0,1426,430,A,0,2,2
Radiation Oncology,1429430A0,1429,430,A,0,2,2
Radiation Oncology,1466430A0,1466,430,A,0,4,4
Radiation Oncology,1490430A0,1490,430,A,0,2,2
Radiation Oncology,1495430A0,1495,430,A,0,2,0
Radiation Oncology,1511430A0,1511,430,A,0,2,2
Radiation Oncology,1516430A0,1516,430,A,0,1,1
Radiation Oncology,1529430A0,1529,430,A,0,2,2
Radiation Oncology,1537430A0,1537,430,A,0,1,1
Radiation Oncology,1548430A0,1548,430,A,0,2,2
Radiation Oncology,1552430A0,1552,430,A,0,1,0
Radiation Oncology,1566430A0,1566,430,A,0,1,1
Radiation Oncology,1588430A0,1588,430,A,0,1,1
Radiation Oncology,1599430A0,1599,430,A,0,1,1
Radiation Oncology,1630430A0,1630,430,A,0,2,2
Radiation Oncology,1638430A0,1638,430,A,0,2,2
Radiation Oncology,1648430A0,1648,430,A,0,1,1
Radiation Oncology,1652430A0,1652,430,A,0,1,1
Radiation Oncology,1680430A0,1680,430,A,0,2,2
Radiation Oncology,1702430A0,1702,430,A,0,2,2
Radiation Oncology,1714430A0,1714,430,A,0,2,2
Radiation Oncology,1716430A0,1716,430,A,0,1,1
Radiation Oncology,1722430A0,1722,430,A,0,1,1
Radiation Oncology,1737430A0,1737,430,A,0,2,2
Radiation Oncology,1743430A0,1743,430,A,0,2,2
Radiation Oncology,1779430A0,1779,430,A,0,1,1
Radiation Oncology,1784430A0,1784,430,A,0,2,2
Radiation Oncology,1801430A0,1801,430,A,0,1,1
Radiation Oncology,1820430A0,1820,430,A,0,3,3
Radiation Oncology,1822430A0,1822,430,A,0,2,2
Radiation Oncology,1824430A0,1824,430,A,0,2,2
Radiation Oncology,1848430A0,1848,430,A,0,1,1
Radiation Oncology,1849430A0,1849,430,A,0,1,1
Radiation Oncology,1900430A0,1900,430,A,0,1,1
Radiation Oncology,1918430A0,1918,430,A,0,2,2
Radiation Oncology,1956430A0,1956,430,A,0,2,2
Radiation Oncology,2055430A0,2055,430,A,0,2,2
Radiation Oncology,2247430A0,2247,430,A,0,3,0
Radiation Oncology,2835430A0,2835,430,A,0,1,1
Radiation Oncology,2918430A0,2918,430,A,0,2,0
Radiation Oncology,2978430A0,2978,430,A,0,2,2
Radiation Oncology,3099430A0,3099,430,A,0,1,1
Radiation Oncology,3153430A0,3153,430,A,0,1,1
Radiation Oncology,1113430C0,1113,430,C,0,3,3
Radiation Oncology,1147430C1,1147,430,C,1,1,1
Radiation Oncology,1187430C0,1187,430,C,0,1,1
Radiation Oncology,1293430C0,1293,430,C,0,2,2
Radiation Oncology,1628430C0,1628,430,C,0,3,3
Radiation Oncology,1779430C0,1779,430,C,0,1,1
Radiation Oncology,1968430C0,1968,430,C,0,2,2
Radiation Oncology,1978430C0,1978,430,C,0,2,2
Surgery-General,1006440C0,1006,440,C,0,3,3
Surgery-General,1007440C0,1007,440,C,0,11,11
Surgery-General,1011440C0,1011,440,C,0,6,6
Surgery-General,1012440C0,1012,440,C,0,3,3
Surgery-General,1015440C0,1015,440,C,0,6,6
Surgery-General,1018440C0,1018,440,C,0,5,5
Surgery-General,1021440C0,1021,440,C,0,2,2
Surgery-General,1022440C0,1022,440,C,0,4,4
Surgery-General,1024440C0,1024,440,C,0,5,5
Surgery-General,1030440C0,1030,440,C,0,4,4
Surgery-General,1032440C0,1032,440,C,0,2,2
Surgery-General,1033440C0,1033,440,C,0,7,7
Surgery-General,1043440C0,1043,440,C,0,5,5
Surgery-General,1044440C0,1044,440,C,0,2,2
Surgery-General,1046440C0,1046,440,C,0,8,8
Surgery-General,1049440C0,1049,440,C,0,6,6
Surgery-General,1062440C0,1062,440,C,0,7,7
Surgery-General,1064440C0,1064,440,C,0,3,3
Surgery-General,1067440C0,1067,440,C,0,5,5
Surgery-General,1074440C0,1074,440,C,0,3,3
Surgery-General,1076440C0,1076,440,C,0,8,8
Surgery-General,1089440C0,1089,440,C,0,5,5
Surgery-General,1090440C0,1090,440,C,0,4,4
Surgery-General,1094440C0,1094,440,C,0,6,6
Surgery-General,1095440C0,1095,440,C,0,2,2
Surgery-General,1096440C0,1096,440,C,0,2,2
Surgery-General,1097440C0,1097,440,C,0,2,2
Surgery-General,1099440C0,1099,440,C,0,5,5
Surgery-General,1101440C0,1101,440,C,0,4,4
Surgery-General,1102440C0,1102,440,C,0,2,2
Surgery-General,1104440C0,1104,440,C,0,6,6
Surgery-General,1105440C0,1105,440,C,0,2,0
Surgery-General,1107440C0,1107,440,C,0,4,4
Surgery-General,1109440C0,1109,440,C,0,6,6
Surgery-General,1112440C0,1112,440,C,0,2,2
Surgery-General,1113440C0,1113,440,C,0,9,9
Surgery-General,1116440C0,1116,440,C,0,3,3
Surgery-General,1120440C0,1120,440,C,0,4,4
Surgery-General,1147440C0,1147,440,C,0,8,8
Surgery-General,1150440C0,1150,440,C,0,6,6
Surgery-General,1160440C0,1160,440,C,0,6,6
Surgery-General,1167440C0,1167,440,C,0,4,4
Surgery-General,1170440C0,1170,440,C,0,6,6
Surgery-General,1175440C0,1175,440,C,0,3,3
Surgery-General,1187440C0,1187,440,C,0,9,9
Surgery-General,1201440C0,1201,440,C,0,3,3
Surgery-General,1203440C0,1203,440,C,0,6,6
Surgery-General,1208440C0,1208,440,C,0,4,4
Surgery-General,1217440C0,1217,440,C,0,8,8
Surgery-General,1224440C0,1224,440,C,0,7,7
Surgery-General,1232440C0,1232,440,C,0,5,5
Surgery-General,1236440C0,1236,440,C,0,4,4
Surgery-General,1242440C0,1242,440,C,0,6,6
Surgery-General,1247440C0,1247,440,C,0,3,3
Surgery-General,1249440C0,1249,440,C,0,2,2
Surgery-General,1251440C0,1251,440,C,0,2,2
Surgery-General,1252440C0,1252,440,C,0,5,5
Surgery-General,1256440C0,1256,440,C,0,9,9
Surgery-General,1257440C0,1257,440,C,0,5,5
Surgery-General,1261440C0,1261,440,C,0,8,8
Surgery-General,1263440C0,1263,440,C,0,3,3
Surgery-General,1265440C0,1265,440,C,0,8,8
Surgery-General,1266440C0,1266,440,C,0,2,2
Surgery-General,1281440C0,1281,440,C,0,2,2
Surgery-General,1286440C0,1286,440,C,0,4,4
Surgery-General,1287440C0,1287,440,C,0,4,4
Surgery-General,1292440C0,1292,440,C,0,4,4
Surgery-General,1293440C0,1293,440,C,0,6,6
Surgery-General,1295440C0,1295,440,C,0,7,7
Surgery-General,1300440C0,1300,440,C,0,6,6
Surgery-General,1303440C0,1303,440,C,0,3,3
Surgery-General,1314440C0,1314,440,C,0,2,2
Surgery-General,1319440C0,1319,440,C,0,2,2
Surgery-General,1320440C0,1320,440,C,0,2,2
Surgery-General,1328440C0,1328,440,C,0,11,11
Surgery-General,1329440C0,1329,440,C,0,4,4
Surgery-General,1334440C0,1334,440,C,0,6,6
Surgery-General,1343440C0,1343,440,C,0,4,4
Surgery-General,1353440C0,1353,440,C,0,8,8
Surgery-General,1365440C0,1365,440,C,0,4,4
Surgery-General,1372440C0,1372,440,C,0,4,4
Surgery-General,1376440C0,1376,440,C,0,4,4
Surgery-General,1377440C0,1377,440,C,0,4,4
Surgery-General,1380440C0,1380,440,C,0,3,3
Surgery-General,1392440C0,1392,440,C,0,3,3
Surgery-General,1394440C0,1394,440,C,0,4,4
Surgery-General,1396440C0,1396,440,C,0,4,4
Surgery-General,1398440C0,1398,440,C,0,8,8
Surgery-General,1405440C0,1405,440,C,0,1,1
Surgery-General,1414440C0,1414,440,C,0,4,4
Surgery-General,1419440C0,1419,440,C,0,3,3
Surgery-General,1420440C0,1420,440,C,0,3,3
Surgery-General,1426440C0,1426,440,C,0,7,7
Surgery-General,1428440C0,1428,440,C,0,5,5
Surgery-General,1429440C0,1429,440,C,0,3,3
Surgery-General,1442440C0,1442,440,C,0,2,2
Surgery-General,1448440C0,1448,440,C,0,3,3
Surgery-General,1450440C0,1450,440,C,0,2,2
Surgery-General,1459440C0,1459,440,C,0,3,3
Surgery-General,1470440C0,1470,440,C,0,3,3
Surgery-General,1471440C0,1471,440,C,0,3,3
Surgery-General,1478440C0,1478,440,C,0,2,2
Surgery-General,1483440C0,1483,440,C,0,2,2
Surgery-General,1486440C0,1486,440,C,0,3,3
Surgery-General,1490440C0,1490,440,C,0,6,6
Surgery-General,1492440C0,1492,440,C,0,8,8
Surgery-General,1495440C0,1495,440,C,0,7,7
Surgery-General,1500440C0,1500,440,C,0,6,6
Surgery-General,1511440C0,1511,440,C,0,6,6
Surgery-General,1515440C0,1515,440,C,0,3,3
Surgery-General,1516440C0,1516,440,C,0,5,5
Surgery-General,1527440C0,1527,440,C,0,3,3
Surgery-General,1529440C0,1529,440,C,0,7,7
Surgery-General,1534440C0,1534,440,C,0,2,2
Surgery-General,1537440C0,1537,440,C,0,5,5
Surgery-General,1539440C0,1539,440,C,0,3,3
Surgery-General,1541440C0,1541,440,C,0,3,3
Surgery-General,1542440C0,1542,440,C,0,2,2
Surgery-General,1548440C0,1548,440,C,0,6,6
Surgery-General,1550440C0,1550,440,C,0,3,3
Surgery-General,1551440C0,1551,440,C,0,2,2
Surgery-General,1552440C0,1552,440,C,0,6,6
Surgery-General,1565440C0,1565,440,C,0,3,3
Surgery-General,1566440C0,1566,440,C,0,6,6
Surgery-General,1567440C0,1567,440,C,0,2,2
Surgery-General,1571440C0,1571,440,C,0,2,2
Surgery-General,1579440C0,1579,440,C,0,4,4
Surgery-General,1584440C0,1584,440,C,0,3,3
Surgery-General,1585440C0,1585,440,C,0,2,2
Surgery-General,1588440C0,1588,440,C,0,4,4
Surgery-General,1599440C0,1599,440,C,0,12,12
Surgery-General,1600440C0,1600,440,C,0,4,4
Surgery-General,1601440C0,1601,440,C,0,4,4
Surgery-General,1605440C0,1605,440,C,0,2,2
Surgery-General,1608440C0,1608,440,C,0,3,3
Surgery-General,1610440C0,1610,440,C,0,2,2
Surgery-General,1615440C0,1615,440,C,0,2,2
Surgery-General,1616440C0,1616,440,C,0,2,2
Surgery-General,1617440C0,1617,440,C,0,4,4
Surgery-General,1628440C0,1628,440,C,0,7,7
Surgery-General,1630440C0,1630,440,C,0,6,6
Surgery-General,1631440C0,1631,440,C,0,3,3
Surgery-General,1632440C0,1632,440,C,0,2,2
Surgery-General,1636440C0,1636,440,C,0,2,2
Surgery-General,1646440C0,1646,440,C,0,6,6
Surgery-General,1648440C0,1648,440,C,0,4,4
Surgery-General,1649440C0,1649,440,C,0,3,3
Surgery-General,1652440C0,1652,440,C,0,6,6
Surgery-General,1659440C0,1659,440,C,0,2,2
Surgery-General,1664440C0,1664,440,C,0,3,3
Surgery-General,1674440C0,1674,440,C,0,3,3
Surgery-General,1677440C0,1677,440,C,0,5,5
Surgery-General,1680440C0,1680,440,C,0,5,5
Surgery-General,1681440C0,1681,440,C,0,2,2
Surgery-General,1683440C0,1683,440,C,0,4,4
Surgery-General,1685440C0,1685,440,C,0,3,3
Surgery-General,1689440C0,1689,440,C,0,4,4
Surgery-General,1700440C0,1700,440,C,0,8,8
Surgery-General,1702440C0,1702,440,C,0,7,7
Surgery-General,1706440C0,1706,440,C,0,8,8
Surgery-General,1707440C0,1707,440,C,0,2,2
Surgery-General,1710440C0,1710,440,C,0,3,3
Surgery-General,1714440C0,1714,440,C,0,4,4
Surgery-General,1716440C0,1716,440,C,0,4,4
Surgery-General,1716440C1,1716,440,C,1,4,4
Surgery-General,1722440C0,1722,440,C,0,4,4
Surgery-General,1725440C0,1725,440,C,0,4,4
Surgery-General,1732440C0,1732,440,C,0,5,5
Surgery-General,1734440C0,1734,440,C,0,3,3
Surgery-General,1737440C0,1737,440,C,0,5,5
Surgery-General,1743440C0,1743,440,C,0,5,5
Surgery-General,1748440C0,1748,440,C,0,4,4
Surgery-General,1755440C0,1755,440,C,0,3,3
Surgery-General,1756440C0,1756,440,C,0,4,4
Surgery-General,1774440C0,1774,440,C,0,2,2
Surgery-General,1779440C0,1779,440,C,0,6,6
Surgery-General,1780440C0,1780,440,C,0,2,2
Surgery-General,1784440C0,1784,440,C,0,7,7
Surgery-General,1800440C0,1800,440,C,0,5,5
Surgery-General,1801440C0,1801,440,C,0,5,5
Surgery-General,1802440C0,1802,440,C,0,4,4
Surgery-General,1820440C0,1820,440,C,0,6,6
Surgery-General,1822440C0,1822,440,C,0,4,4
Surgery-General,1824440C0,1824,440,C,0,5,5
Surgery-General,1837440C0,1837,440,C,0,3,3
Surgery-General,1839440C0,1839,440,C,0,4,4
Surgery-General,1844440C0,1844,440,C,0,8,8
Surgery-General,1848440C0,1848,440,C,0,5,5
Surgery-General,1849440C0,1849,440,C,0,6,6
Surgery-General,1852440C0,1852,440,C,0,4,4
Surgery-General,1898440C0,1898,440,C,0,4,4
Surgery-General,1900440C0,1900,440,C,0,6,6
Surgery-General,1902440C0,1902,440,C,0,3,3
Surgery-General,1903440C0,1903,440,C,0,2,2
Surgery-General,1915440C0,1915,440,C,0,4,4
Surgery-General,1918440C0,1918,440,C,0,7,7
Surgery-General,1921440C0,1921,440,C,0,2,2
Surgery-General,1956440C0,1956,440,C,0,6,6
Surgery-General,1957440C0,1957,440,C,0,5,5
Surgery-General,1962440C0,1962,440,C,0,4,4
Surgery-General,1966440C0,1966,440,C,0,5,5
Surgery-General,1968440C0,1968,440,C,0,4,4
Surgery-General,1971440C0,1971,440,C,0,3,3
Surgery-General,1978440C0,1978,440,C,0,5,5
Surgery-General,1985440C0,1985,440,C,0,5,5
Surgery-General,1994440C0,1994,440,C,0,3,3
Surgery-General,2011440C0,2011,440,C,0,4,4
Surgery-General,2028440C0,2028,440,C,0,3,3
Surgery-General,2055440C0,2055,440,C,0,3,3
Surgery-General,2066440C0,2066,440,C,0,6,6
Surgery-General,2070440C0,2070,440,C,0,5,5
Surgery-General,2077440C0,2077,440,C,0,6,6
Surgery-General,2099440C0,2099,440,C,0,2,2
Surgery-General,2193440C0,2193,440,C,0,5,5
Surgery-General,2247440C0,2247,440,C,0,5,5
Surgery-General,2436440C0,2436,440,C,0,4,4
Surgery-General,2727440C0,2727,440,C,0,3,3
Surgery-General,2835440C0,2835,440,C,0,13,13
Surgery-General,2918440C0,2918,440,C,0,6,6
Surgery-General,2919440C0,2919,440,C,0,6,6
Surgery-General,2920440C0,2920,440,C,0,6,6
Surgery-General,2922440C0,2922,440,C,0,3,3
Surgery-General,2923440C0,2923,440,C,0,7,7
Surgery-General,2973440C0,2973,440,C,0,3,3
Surgery-General,2978440C0,2978,440,C,0,9,9
Surgery-General,2980440C0,2980,440,C,0,4,4
Surgery-General,2998440C0,2998,440,C,0,4,4
Surgery-General,3050440C0,3050,440,C,0,6,6
Surgery-General,3054440C0,3054,440,C,0,6,6
Surgery-General,3057440C0,3057,440,C,0,4,4
Surgery-General,3066440C0,3066,440,C,0,3,3
Surgery-General,3073440C0,3073,440,C,0,3,3
Surgery-General,3099440C0,3099,440,C,0,9,9
Surgery-General,3130440C0,3130,440,C,0,2,2
Surgery-General,3153440C0,3153,440,C,0,6,6
Surgery-General,3187440C0,3187,440,C,0,3,3
Surgery-General,3194440C0,3194,440,C,0,2,2
Surgery-General,3199440C0,3199,440,C,0,3,3
Surgery-General,3200440C0,3200,440,C,0,3,3
Surgery-General,3350440C0,3350,440,C,0,3,3
Surgery-General,3625440C0,3625,440,C,0,7,7
Surgery-General,1006440P0,1006,440,P,0,3,1
Surgery-General,1011440P1,1011,440,P,1,3,1
Surgery-General,1011440P2,1011,440,P,2,2,2
Surgery-General,1012440P0,1012,440,P,0,2,1
Surgery-General,1012440P1,1012,440,P,1,4,4
Surgery-General,1015440P0,1015,440,P,0,6,0
Surgery-General,1015440P1,1015,440,P,1,1,1
Surgery-General,1015440P2,1015,440,P,2,1,1
Surgery-General,1018440P0,1018,440,P,0,10,3
Surgery-General,1024440P0,1024,440,P,0,5,4
Surgery-General,1024440P1,1024,440,P,1,2,2
Surgery-General,1024440P3,1024,440,P,3,2,2
Surgery-General,1030440P0,1030,440,P,0,5,4
Surgery-General,1032440P0,1032,440,P,0,1,1
Surgery-General,1032440P1,1032,440,P,1,1,1
Surgery-General,1033440P0,1033,440,P,0,12,12
Surgery-General,1033440P1,1033,440,P,1,3,3
Surgery-General,1033440P2,1033,440,P,2,2,2
Surgery-General,1033440P3,1033,440,P,3,2,2
Surgery-General,1033440P4,1033,440,P,4,3,3
Surgery-General,1043440P0,1043,440,P,0,1,1
Surgery-General,1043440P1,1043,440,P,1,2,2
Surgery-General,1043440P2,1043,440,P,2,1,1
Surgery-General,1044440P0,1044,440,P,0,3,1
Surgery-General,1046440P0,1046,440,P,0,9,3
Surgery-General,1046440P1,1046,440,P,1,2,2
Surgery-General,1049440P0,1049,440,P,0,5,5
Surgery-General,1049440P1,1049,440,P,1,1,1
Surgery-General,1049440P2,1049,440,P,2,2,2
Surgery-General,1062440P0,1062,440,P,0,21,2
Surgery-General,1064440P0,1064,440,P,0,2,1
Surgery-General,1067440P0,1067,440,P,0,13,1
Surgery-General,1074440P0,1074,440,P,0,7,5
Surgery-General,1076440P0,1076,440,P,0,12,3
Surgery-General,1089440P0,1089,440,P,0,9,9
Surgery-General,1090440P0,1090,440,P,0,4,4
Surgery-General,1094440P0,1094,440,P,0,5,3
Surgery-General,1094440P1,1094,440,P,1,3,3
Surgery-General,1095440P0,1095,440,P,0,2,1
Surgery-General,1096440P0,1096,440,P,0,2,0
Surgery-General,1097440P0,1097,440,P,0,3,3
Surgery-General,1099440P0,1099,440,P,0,1,1
Surgery-General,1101440P0,1101,440,P,0,4,2
Surgery-General,1104440P0,1104,440,P,0,3,3
Surgery-General,1105440P0,1105,440,P,0,4,1
Surgery-General,1107440P0,1107,440,P,0,6,1
Surgery-General,1109440P0,1109,440,P,0,2,0
Surgery-General,1109440P1,1109,440,P,1,3,3
Surgery-General,1112440P0,1112,440,P,0,4,3
Surgery-General,1113440P0,1113,440,P,0,6,4
Surgery-General,1113440P1,1113,440,P,1,3,3
Surgery-General,1113440P3,1113,440,P,3,3,3
Surgery-General,1116440P0,1116,440,P,0,8,8
Surgery-General,1147440P0,1147,440,P,0,13,6
Surgery-General,1150440P0,1150,440,P,0,2,1
Surgery-General,1167440P0,1167,440,P,0,4,3
Surgery-General,1170440P0,1170,440,P,0,9,1
Surgery-General,1170440P1,1170,440,P,1,2,2
Surgery-General,1170440P2,1170,440,P,2,3,3
Surgery-General,1175440P0,1175,440,P,0,1,1
Surgery-General,1187440P0,1187,440,P,0,14,14
Surgery-General,1201440P0,1201,440,P,0,2,1
Surgery-General,1203440P1,1203,440,P,1,2,2
Surgery-General,1203440P2,1203,440,P,2,3,3
Surgery-General,1208440P0,1208,440,P,0,1,1
Surgery-General,1208440P1,1208,440,P,1,2,2
Surgery-General,1224440P0,1224,440,P,0,8,5
Surgery-General,1236440P0,1236,440,P,0,1,1
Surgery-General,1242440P0,1242,440,P,0,13,13
Surgery-General,1247440P0,1247,440,P,0,4,4
Surgery-General,1251440P0,1251,440,P,0,1,1
Surgery-General,1252440P0,1252,440,P,0,6,1
Surgery-General,1252440P1,1252,440,P,1,2,2
Surgery-General,1256440P0,1256,440,P,0,9,0
Surgery-General,1257440P0,1257,440,P,0,10,1
Surgery-General,1261440P0,1261,440,P,0,7,7
Surgery-General,1263440P0,1263,440,P,0,3,3
Surgery-General,1263440P1,1263,440,P,1,1,1
Surgery-General,1265440P0,1265,440,P,0,9,8
Surgery-General,1281440P0,1281,440,P,0,4,0
Surgery-General,1286440P0,1286,440,P,0,3,0
Surgery-General,1287440P0,1287,440,P,0,2,0
Surgery-General,1292440P0,1292,440,P,0,3,2
Surgery-General,1293440P0,1293,440,P,0,3,0
Surgery-General,1293440P1,1293,440,P,1,2,1
Surgery-General,1293440P2,1293,440,P,2,3,3
Surgery-General,1295440P0,1295,440,P,0,11,9
Surgery-General,1300440P1,1300,440,P,1,2,2
Surgery-General,1300440P2,1300,440,P,2,2,2
Surgery-General,1303440P0,1303,440,P,0,3,3
Surgery-General,1314440P0,1314,440,P,0,2,1
Surgery-General,1319440P0,1319,440,P,0,4,3
Surgery-General,1328440P0,1328,440,P,0,18,18
Surgery-General,1328440P1,1328,440,P,1,3,3
Surgery-General,1328440P3,1328,440,P,3,5,5
Surgery-General,1329440P0,1329,440,P,0,4,3
Surgery-General,1334440P0,1334,440,P,0,9,6
Surgery-General,1343440P0,1343,440,P,0,3,1
Surgery-General,1353440P0,1353,440,P,0,6,6
Surgery-General,1365440P0,1365,440,P,0,5,5
Surgery-General,1372440P0,1372,440,P,0,2,2
Surgery-General,1376440P0,1376,440,P,0,5,5
Surgery-General,1377440P0,1377,440,P,0,5,4
Surgery-General,1392440P0,1392,440,P,0,5,4
Surgery-General,1394440P0,1394,440,P,0,2,1
Surgery-General,1396440P0,1396,440,P,0,7,1
Surgery-General,1398440P0,1398,440,P,0,6,5
Surgery-General,1398440P1,1398,440,P,1,2,1
Surgery-General,1398440P2,1398,440,P,2,2,2
Surgery-General,1405440P0,1405,440,P,0,3,0
Surgery-General,1414440P0,1414,440,P,0,5,4
Surgery-General,1419440P0,1419,440,P,0,1,1
Surgery-General,1420440P0,1420,440,P,0,2,1
Surgery-General,1426440P0,1426,440,P,0,15,0
Surgery-General,1428440P0,1428,440,P,0,4,4
Surgery-General,1429440P0,1429,440,P,0,5,5
Surgery-General,1442440P0,1442,440,P,0,2,0
Surgery-General,1448440P0,1448,440,P,0,4,4
Surgery-General,1450440P0,1450,440,P,0,3,3
Surgery-General,1459440P0,1459,440,P,0,3,3
Surgery-General,1470440P0,1470,440,P,0,14,4
Surgery-General,1471440P0,1471,440,P,0,4,4
Surgery-General,1478440P0,1478,440,P,0,4,4
Surgery-General,1483440P0,1483,440,P,0,8,4
Surgery-General,1486440P0,1486,440,P,0,3,3
